id	mode_of_inheritance	Gene	confidence_level	name	disease_group	disease_sub_group	status
546	AD/AR	INSR	3	Lipodystrophy - childhood onset			public
546	AD	KCNJ6	3	Lipodystrophy - childhood onset			public
546	AR	LIPE	3	Lipodystrophy - childhood onset			public
546	AD	LMNA	3	Lipodystrophy - childhood onset			public
546	AR	MTX2	3	Lipodystrophy - childhood onset			public
546	AR	OTULIN	3	Lipodystrophy - childhood onset			public
546	AD	PLIN1	3	Lipodystrophy - childhood onset			public
546	AD	POLD1	3	Lipodystrophy - childhood onset			public
546	AD	PPARG	3	Lipodystrophy - childhood onset			public
546	AR	ZMPSTE24	3	Lipodystrophy - childhood onset			public
546	AD	AKT2	2	Lipodystrophy - childhood onset			public
546	AR	ALMS1	2	Lipodystrophy - childhood onset			public
546	AR	BLM	2	Lipodystrophy - childhood onset			public
546	AR	CIDEC	2	Lipodystrophy - childhood onset			public
546	AD	EPHX1	2	Lipodystrophy - childhood onset			public
546	AR	MFN2	2	Lipodystrophy - childhood onset			public
546	AR	PCNT	2	Lipodystrophy - childhood onset			public
546	AR	PCYT1A	2	Lipodystrophy - childhood onset			public
546	AD	PIK3R1	2	Lipodystrophy - childhood onset			public
546	AR	PLA2G16	2	Lipodystrophy - childhood onset			public
546	AR	POC1A	2	Lipodystrophy - childhood onset			public
546	AR	PSMA3	2	Lipodystrophy - childhood onset			public
546	AR	PSMB4	2	Lipodystrophy - childhood onset			public
546	AR	PSMB8	2	Lipodystrophy - childhood onset			public
546	AR	WRN	2	Lipodystrophy - childhood onset			public
546	AD	ADRA2A	1	Lipodystrophy - childhood onset			public
546	AR	POLR3GL	1	Lipodystrophy - childhood onset			public
546	AD	VIM	1	Lipodystrophy - childhood onset			public
546	AR	PLA2G6	0	Lipodystrophy - childhood onset			public
548	AR	ANKS6	3	Tubulointerstitial kidney disease			public
548	AR	CEP164	3	Tubulointerstitial kidney disease			public
548	AR	CEP83	3	Tubulointerstitial kidney disease			public
548	AD	DNAJB11	3	Tubulointerstitial kidney disease			public
548	AD	GATM	3	Tubulointerstitial kidney disease			public
548	AD	HNF1B	3	Tubulointerstitial kidney disease			public
548	AR	INVS	3	Tubulointerstitial kidney disease			public
548	AR	MAPKBP1	3	Tubulointerstitial kidney disease			public
548	MT	MT-TF	3	Tubulointerstitial kidney disease			public
548	AD	MUC1	3	Tubulointerstitial kidney disease			public
548	AR	NPHP1	3	Tubulointerstitial kidney disease			public
548	AR	NPHP3	3	Tubulointerstitial kidney disease			public
548	AR	NPHP4	3	Tubulointerstitial kidney disease			public
548	AD/AR	REN	3	Tubulointerstitial kidney disease			public
548	AD	SEC61A1	3	Tubulointerstitial kidney disease			public
548	AR	TMEM67	3	Tubulointerstitial kidney disease			public
548	AR	TTC21B	3	Tubulointerstitial kidney disease			public
548	AD	UMOD	3	Tubulointerstitial kidney disease			public
548	AR	WDR19	3	Tubulointerstitial kidney disease			public
548	AR	XPNPEP3	3	Tubulointerstitial kidney disease			public
548	AR	ADAMTS9	2	Tubulointerstitial kidney disease			public
548	AR	DCDC2	2	Tubulointerstitial kidney disease			public
548	AR	GLIS2	2	Tubulointerstitial kidney disease			public
548	AD/AR	ZNF423	2	Tubulointerstitial kidney disease			public
548	AD/AR	NEK8	1	Tubulointerstitial kidney disease			public
549	AR	ARL2BP	3	Laterality disorders and isomerism			public
549	AR	ARMC4	3	Laterality disorders and isomerism			public
549	AR	C11orf70	3	Laterality disorders and isomerism			public
549	AR	C21orf59	3	Laterality disorders and isomerism			public
549	AR	CCDC103	3	Laterality disorders and isomerism			public
549	AR	CCDC114	3	Laterality disorders and isomerism			public
549	AR	CCDC151	3	Laterality disorders and isomerism			public
549	AR	CCDC39	3	Laterality disorders and isomerism			public
549	AR	CCDC40	3	Laterality disorders and isomerism			public
549	AR	CFAP45	3	Laterality disorders and isomerism			public
549	AR	CFAP52	3	Laterality disorders and isomerism			public
549	AR	CFAP53	3	Laterality disorders and isomerism			public
549	AR	DAW1	3	Laterality disorders and isomerism			public
549	AR	DNAAF1	3	Laterality disorders and isomerism			public
549	AR	DNAAF3	3	Laterality disorders and isomerism			public
549	AR	DNAAF4	3	Laterality disorders and isomerism			public
549	AR	DNAAF5	3	Laterality disorders and isomerism			public
549	AR	DNAH11	3	Laterality disorders and isomerism			public
549	AR	DNAH5	3	Laterality disorders and isomerism			public
549	AR	DNAH9	3	Laterality disorders and isomerism			public
549	AR	DNAI1	3	Laterality disorders and isomerism			public
549	AR	DNAI2	3	Laterality disorders and isomerism			public
549	AD	FOXJ1	3	Laterality disorders and isomerism			public
549	AD/AR	GDF1	3	Laterality disorders and isomerism			public
549	AR	LRRC56	3	Laterality disorders and isomerism			public
549	AR	LRRC6	3	Laterality disorders and isomerism			public
549	AR	MMP21	3	Laterality disorders and isomerism			public
549	XL	PIH1D3	3	Laterality disorders and isomerism			public
549	AR	PKD1L1	3	Laterality disorders and isomerism			public
549	AR	SPAG1	3	Laterality disorders and isomerism			public
549	AR	TTC25	3	Laterality disorders and isomerism			public
549	XL	ZIC3	3	Laterality disorders and isomerism			public
549	AR	ZMYND10	3	Laterality disorders and isomerism			public
549	NA	ACTC1	2	Laterality disorders and isomerism			public
549	NA	ACTG2	2	Laterality disorders and isomerism			public
549	AR	CCDC32	2	Laterality disorders and isomerism			public
549	AR	CCDC65	2	Laterality disorders and isomerism			public
549	AD	CFC1	2	Laterality disorders and isomerism			public
549	AD	CRELD1	2	Laterality disorders and isomerism			public
549	AR	DNAAF2	2	Laterality disorders and isomerism			public
549	NA	DNAH1	2	Laterality disorders and isomerism			public
549	AR	DNAH6	2	Laterality disorders and isomerism			public
549	NA	DNAH8	2	Laterality disorders and isomerism			public
549	AR	DNAL1	2	Laterality disorders and isomerism			public
549	NA	FANCB	2	Laterality disorders and isomerism			public
549	NA	LZTFL1	2	Laterality disorders and isomerism			public
549	AR	MNS1	2	Laterality disorders and isomerism			public
549	AD	NKX2-5	2	Laterality disorders and isomerism			public
549	NA	NPHP4	2	Laterality disorders and isomerism			public
549	AD	ACVR2B	1	Laterality disorders and isomerism			public
549	AR	BRWD1	1	Laterality disorders and isomerism			public
549	NA	CCNO	1	Laterality disorders and isomerism			public
549	AR	DAND5	1	Laterality disorders and isomerism			public
549	NA	DNAJB13	1	Laterality disorders and isomerism			public
549	NA	DRC1	1	Laterality disorders and isomerism			public
549	NA	GAS8	1	Laterality disorders and isomerism			public
549	NA	HYDIN	1	Laterality disorders and isomerism			public
549	AR	LETM1	1	Laterality disorders and isomerism			public
549	AD	MYH6	1	Laterality disorders and isomerism			public
549	AR	NME8	1	Laterality disorders and isomerism			public
549	AD	NODAL	1	Laterality disorders and isomerism			public
549	NA	NSD2	1	Laterality disorders and isomerism			public
549	NA	RSPH1	1	Laterality disorders and isomerism			public
549	NA	RSPH3	1	Laterality disorders and isomerism			public
549	NA	RSPH4A	1	Laterality disorders and isomerism			public
549	NA	RSPH9	1	Laterality disorders and isomerism			public
550	AR	AGR2	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	ARMC4	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	C11orf70	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	C21orf59	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	CCDC103	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	CCDC114	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	CCDC151	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	CCDC39	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	CCDC40	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	CCDC65	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	CCNO	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	CFTR	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	DAW1	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	DNAAF1	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	DNAAF2	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	DNAAF3	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	DNAAF4	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	DNAAF5	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	DNAH11	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	DNAH5	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	DNAH9	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	DNAI1	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	DNAI2	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	DNAL1	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	DRC1	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AD	FOXJ1	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	GAS8	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	HYDIN	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	LRRC56	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	LRRC6	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	MCIDAS	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AD	NFKB1	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AD	NFKB2	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	NME5	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	XL	OFD1	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	XL	PIH1D3	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AD	PIK3CD	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AD/AR	PIK3R1	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	RAG1	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	RAG2	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	XL	RPGR	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	RSPH1	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	RSPH3	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	RSPH4A	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	RSPH9	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AD	SCNN1A	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AD/AR	SCNN1B	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AD	SCNN1G	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	SPAG1	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	SPEF2	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	TTC25	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	ZMYND10	3	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	BRWD1	2	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	CFAP74	2	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	DNAH1	2	Respiratory ciliopathies including non-CF bronchiectasis			public
550	NA	DNAH6	2	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	DNAH8	2	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	DNAJB13	2	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	GAS2L2	2	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	NEK10	2	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	STK36	2	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	TTC12	2	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AD	TUBB4B	2	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	WFDC2	2	Respiratory ciliopathies including non-CF bronchiectasis			public
550	NA	AGPAT2	1	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	AKNA	1	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	CENPF	1	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	CFAP221	1	Respiratory ciliopathies including non-CF bronchiectasis			public
550	NA	CFAP46	1	Respiratory ciliopathies including non-CF bronchiectasis			public
550	NA	CFAP54	1	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	CFAP57	1	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	GOLGA3	1	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	IFT140	1	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	ITCH	1	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	NME8	1	Respiratory ciliopathies including non-CF bronchiectasis			public
550	NA	ORMDL3	1	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	PLK4	1	Respiratory ciliopathies including non-CF bronchiectasis			public
550	NA	SPAG17	1	Respiratory ciliopathies including non-CF bronchiectasis			public
550	AR	TAPT1	1	Respiratory ciliopathies including non-CF bronchiectasis			public
551	AR	ABCA3	3	Surfactant deficiency			public
551	AD	NKX2-1	3	Surfactant deficiency			public
551	AR	SFTPB	3	Surfactant deficiency			public
551	AD	SFTPC	3	Surfactant deficiency			public
551	AD	SFTPA2	2	Surfactant deficiency			public
551	AR	CSF2RB	1	Surfactant deficiency			public
551	NA	SFTPD	1	Surfactant deficiency			public
551	AD	TERT	1	Surfactant deficiency			public
552	AR	FGF23	3	Familial tumoral calcinosis			public
552	AR	GALNT3	3	Familial tumoral calcinosis			public
552	AR	SAMD9	2	Familial tumoral calcinosis			public
552	AR	KL	1	Familial tumoral calcinosis			public
553	AR	ANAPC1	3	Ectodermal dysplasia			public
553	AD	APCDD1	3	Ectodermal dysplasia			public
553	AD	AXIN2	3	Ectodermal dysplasia			public
553	AR	C3orf52	3	Ectodermal dysplasia			public
553	AR	CDH3	3	Ectodermal dysplasia			public
553	AD	CDSN	3	Ectodermal dysplasia			public
553	AR	DSG4	3	Ectodermal dysplasia			public
553	XL	EDA	3	Ectodermal dysplasia			public
553	AD/AR	EDAR	3	Ectodermal dysplasia			public
553	AD/AR	EDARADD	3	Ectodermal dysplasia			public
553	AD	GJB6	3	Ectodermal dysplasia			public
553	AR	GRHL2	3	Ectodermal dysplasia			public
553	AR	HOXC13	3	Ectodermal dysplasia			public
553	AD/AR	HR	3	Ectodermal dysplasia			public
553	XL	IKBKG	3	Ectodermal dysplasia			public
553	AD	KRT14	3	Ectodermal dysplasia			public
553	AR	KRT25	3	Ectodermal dysplasia			public
553	AD	KRT74	3	Ectodermal dysplasia			public
553	AD	KRT81	3	Ectodermal dysplasia			public
553	AR	KRT85	3	Ectodermal dysplasia			public
553	AD	KRT86	3	Ectodermal dysplasia			public
553	AD	LEF1	3	Ectodermal dysplasia			public
553	AR	LIPH	3	Ectodermal dysplasia			public
553	AR	LPAR6	3	Ectodermal dysplasia			public
553	AD	LRP6	3	Ectodermal dysplasia			public
553	XL	MBTPS2	3	Ectodermal dysplasia			public
553	AD/AR	MSX1	3	Ectodermal dysplasia			public
553	AR	NECTIN1	3	Ectodermal dysplasia			public
553	AR	NECTIN4	3	Ectodermal dysplasia			public
553	AD	NFKB2	3	Ectodermal dysplasia			public
553	AD	NFKBIA	3	Ectodermal dysplasia			public
553	AR	PKP1	3	Ectodermal dysplasia			public
553	XL	PORCN	3	Ectodermal dysplasia			public
553	AR	PPP1R13L	3	Ectodermal dysplasia			public
553	AD	PRKD1	3	Ectodermal dysplasia			public
553	AR	RIPK4	3	Ectodermal dysplasia			public
553	AR	RMRP	3	Ectodermal dysplasia			public
553	AR	RSPO4	3	Ectodermal dysplasia			public
553	AD	SNRPE	3	Ectodermal dysplasia			public
553	AD	SREBF1	3	Ectodermal dysplasia			public
553	AR	ST14	3	Ectodermal dysplasia			public
553	AD	TP63	3	Ectodermal dysplasia			public
553	AR	TSPEAR	3	Ectodermal dysplasia			public
553	AR	WNT10A	3	Ectodermal dysplasia			public
553	AD	FOSL2	2	Ectodermal dysplasia			public
